630	22	630	15921.577984
633	22	633	14260.6336
636	22	636	14559.827285333335
639	22	639	13648.265216
642	22	642	13852.388010666666
645	22	645	15929.966592
648	22	648	16970.153984
651	22	651	14006.179157333334
654	22	654	13424.569002666665
657	22	657	13242.815829333334
660	22	660	13631.488
663	22	663	14344.51968
666	22	666	15927.170389333334
669	22	669	15661.531136
672	22	672	14406.036138666666
675	22	675	13841.2032
678	22	678	13217.650005333335
681	22	681	15381.910869333335
684	22	684	15787.360256
687	22	687	13925.08928
690	22	690	12213.813248
693	22	693	12733.906944
696	22	696	14322.150058666666
699	22	699	15407.076693333334
702	22	702	14271.818410666667
705	22	705	11075.758762666666
708	22	708	12107.557546666667
711	22	711	12107.557546666667
714	22	714	14990.442496
717	22	717	17727.924906666667
720	22	720	12636.039850666666
723	22	723	13295.94368
726	22	726	15393.09568
729	22	729	13830.018389333334
732	22	732	15317.598208
735	22	735	12532.580352
738	22	738	14691.248810666666
741	22	741	13189.687978666667
744	22	744	14484.329813333334
747	22	747	14584.993109333334
750	22	750	15985.890645333335
753	22	753	12784.238592
756	22	756	16243.141290666666
759	22	759	15250.489344
762	22	762	16508.780544
765	22	765	15518.9248
768	21	768	14294.188032
771	21	771	15300.820992
774	21	774	12773.053781333334
777	22	777	12957.603157333335
780	23	780	13349.071530666666
783	23	783	15745.417216
786	22	786	12398.362624
789	22	789	15541.294421333334
792	22	792	15208.546304
795	22	795	14308.169045333334
798	22	798	14414.424746666666
801	22	801	12817.793024
804	22	804	14397.647530666665
807	22	807	14059.307008
810	22	810	16939.395754666664
813	22	813	14948.499456
816	22	816	14842.243754666666
819	22	819	14310.965248
822	22	822	13595.137365333334
825	22	825	15437.834922666667
828	22	828	14020.160170666666
831	22	831	14277.410816
834	22	834	13760.113322666666
837	22	837	15244.896938666667
840	22	840	15921.577984
843	22	843	15116.271616
846	22	846	13810.444970666666
849	22	849	14604.566528
852	22	852	14551.438677333334
855	2	855	8268.371285333333
858	1	858	145.40253866666666
861	1	861	0.0
864	1	864	0.0
867	1	867	0.0
870	1	870	0.0
873	1	873	0.0
876	1	876	0.0
879	1	879	0.0
882	1	882	0.0
885	1	885	0.0
888	1	888	0.0
891	1	891	0.0
894	1	894	0.0
897	1	897	0.0
900	1	900	0.0
903	1	903	0.0
906	1	906	0.0
909	1	909	0.0
912	1	912	0.0
915	1	915	0.0
918	1	918	0.0
921	1	921	0.0
924	1	924	0.0
927	1	927	0.0
930	1	930	0.0
933	1	933	0.0
936	1	936	0.0
939	1	939	0.0
942	1	942	0.0
945	1	945	0.0
948	1	948	0.0
951	1	951	0.0
954	1	954	0.0
957	1	957	0.0
960	1	960	0.0
963	1	963	0.0
966	1	966	0.0
969	1	969	0.0
972	1	972	0.0
975	1	975	0.0
978	1	978	0.0
981	1	981	0.0
984	1	984	0.0
987	1	987	0.0
990	1	990	0.0
993	1	993	0.0
996	1	996	0.0
999	1	999	0.0
1002	1	1002	0.0
1005	1	1005	0.0
1008	1	1008	0.0
1011	1	1011	0.0
1014	1	1014	0.0
1017	1	1017	0.0
1020	1	1020	0.0
1023	1	1023	0.0
1026	1	1026	0.0
1029	1	1029	0.0
1032	1	1032	0.0
1035	1	1035	0.0
1038	1	1038	0.0
1041	1	1041	0.0
1044	1	1044	0.0
1047	1	1047	0.0
1050	1	1050	0.0
1053	1	1053	0.0
1056	1	1056	0.0
1059	1	1059	0.0
1062	1	1062	0.0
1065	1	1065	0.0
1068	1	1068	0.0
1071	1	1071	0.0
1074	1	1074	0.0
1077	1	1077	0.0
1080	1	1080	0.0
1083	1	1083	0.0
1086	1	1086	0.0
1089	1	1089	0.0
1092	1	1092	0.0
1095	1	1095	0.0
1098	1	1098	0.0
1101	1	1101	0.0
1104	1	1104	0.0
1107	1	1107	0.0
1110	1	1110	0.0
1113	1	1113	0.0
1116	1	1116	0.0
1119	1	1119	0.0
1122	1	1122	0.0
1125	1	1125	0.0
1128	1	1128	0.0
1131	1	1131	0.0
1134	1	1134	0.0
1137	1	1137	0.0
1140	1	1140	0.0
1143	1	1143	0.0
1146	1	1146	0.0
1149	1	1149	0.0
1152	1	1152	0.0
1155	1	1155	0.0
1158	1	1158	0.0
1161	1	1161	0.0
1164	1	1164	0.0
1167	1	1167	0.0
1170	1	1170	0.0
1173	1	1173	0.0
1176	1	1176	0.0
1179	1	1179	0.0
1182	1	1182	0.0
1185	1	1185	0.0
1188	1	1188	0.0
1191	1	1191	0.0
1194	1	1194	0.0
1197	1	1197	0.0
1200	1	1200	0.0
1203	1	1203	0.0
1206	1	1206	0.0
1209	1	1209	0.0
1212	1	1212	0.0
1215	1	1215	0.0
1218	1	1218	0.0
1221	1	1221	0.0
1224	1	1224	0.0
1227	1	1227	0.0
1230	1	1230	0.0
1233	1	1233	0.0
1236	1	1236	0.0
1239	1	1239	0.0
1242	1	1242	0.0
1245	1	1245	0.0
1248	1	1248	0.0
1251	1	1251	0.0
1254	1	1254	0.0
1257	1	1257	0.0
1260	1	1260	0.0
1263	1	1263	0.0
1266	1	1266	0.0
1269	1	1269	0.0
1272	1	1272	0.0
1275	1	1275	0.0
1278	1	1278	0.0
1281	1	1281	0.0
1284	1	1284	0.0
1287	1	1287	0.0
1290	1	1290	0.0
1293	1	1293	0.0
1296	1	1296	0.0
1299	1	1299	0.0
1302	1	1302	0.0
1305	1	1305	0.0
1308	1	1308	0.0
1311	1	1311	0.0
1314	1	1314	0.0
1317	1	1317	0.0
1320	1	1320	0.0
1323	1	1323	0.0
1326	1	1326	0.0
1329	1	1329	0.0
1332	1	1332	0.0
1335	1	1335	0.0
1338	1	1338	0.0
1341	1	1341	0.0
1344	1	1344	0.0
1347	1	1347	0.0
1350	1	1350	0.0
1353	1	1353	0.0
1356	1	1356	0.0
1359	1	1359	0.0
1362	1	1362	0.0
1365	1	1365	0.0
1368	1	1368	0.0
1371	1	1371	0.0
1374	1	1374	0.0
1377	1	1377	0.0
1380	1	1380	0.0
1383	1	1383	0.0
1386	1	1386	0.0
1389	1	1389	0.0
1392	1	1392	0.0
1395	1	1395	0.0
1398	1	1398	0.0
1401	1	1401	0.0
1404	1	1404	0.0
1407	1	1407	0.0
1410	1	1410	0.0
1413	1	1413	0.0
1416	1	1416	0.0
1419	1	1419	0.0
1422	1	1422	0.0
1425	1	1425	0.0
1428	1	1428	0.0
1431	1	1431	0.0
1434	1	1434	0.0
1437	1	1437	0.0
1440	1	1440	0.0
1443	1	1443	0.0
1446	1	1446	0.0
1449	1	1449	0.0
1452	1	1452	0.0
1455	1	1455	0.0
1458	1	1458	0.0
1461	1	1461	0.0
1464	1	1464	0.0
1467	1	1467	0.0
1470	1	1470	0.0
1473	1	1473	0.0
1476	1	1476	0.0
1479	1	1479	0.0
1482	1	1482	0.0
1485	1	1485	0.0
1488	1	1488	0.0
1491	1	1491	0.0
1494	1	1494	0.0
1497	1	1497	0.0
1500	1	1500	0.0
1503	1	1503	0.0
1506	1	1506	0.0
1509	1	1509	0.0
1512	1	1512	0.0
1515	1	1515	0.0
1518	1	1518	0.0
1521	1	1521	0.0
1524	1	1524	0.0
1527	1	1527	0.0
1530	1	1530	0.0
1533	1	1533	0.0
1536	1	1536	0.0
1539	1	1539	0.0
1542	1	1542	0.0
1545	1	1545	0.0
1548	1	1548	0.0
1551	1	1551	0.0
1554	1	1554	0.0
1557	1	1557	0.0
1560	1	1560	0.0
1563	1	1563	0.0
1566	1	1566	0.0
1569	1	1569	0.0
1572	1	1572	0.0
1575	1	1575	0.0
1578	1	1578	0.0
1581	1	1581	0.0
1584	1	1584	0.0
1587	1	1587	0.0
1590	1	1590	0.0
1593	1	1593	0.0
1596	1	1596	0.0
1599	1	1599	0.0
1602	1	1602	0.0
1605	1	1605	0.0
1608	1	1608	0.0
1611	1	1611	0.0
1614	1	1614	0.0
1617	1	1617	0.0
1620	1	1620	0.0
1623	1	1623	0.0
1626	1	1626	0.0
1629	1	1629	0.0
1632	1	1632	0.0
1635	1	1635	0.0
1638	1	1638	0.0
1641	1	1641	0.0
1644	1	1644	0.0
1647	1	1647	0.0
1650	1	1650	0.0
1653	1	1653	0.0
1656	1	1656	0.0
1659	1	1659	0.0
1662	1	1662	0.0
1665	1	1665	0.0
1668	1	1668	0.0
1671	1	1671	0.0
1674	1	1674	0.0
1677	1	1677	0.0
1680	1	1680	0.0
1683	1	1683	0.0
1686	1	1686	0.0
1689	1	1689	0.0
1692	1	1692	0.0
1695	1	1695	0.0
1698	1	1698	0.0
1701	1	1701	0.0
1704	1	1704	0.0
1707	1	1707	0.0
1710	1	1710	0.0
1713	1	1713	0.0
1716	1	1716	0.0
1719	1	1719	0.0
1722	1	1722	0.0
1725	1	1725	0.0
1728	1	1728	0.0
1731	1	1731	0.0
1734	1	1734	0.0
1737	1	1737	0.0
1740	1	1740	0.0
1743	1	1743	0.0
1746	1	1746	0.0
1749	1	1749	0.0
1752	1	1752	0.0
1755	1	1755	0.0
1758	1	1758	0.0
1761	1	1761	0.0
1764	1	1764	0.0
1767	1	1767	0.0
1770	1	1770	0.0
1773	1	1773	0.0
1776	1	1776	0.0
1779	1	1779	0.0
1782	1	1782	0.0
1785	1	1785	0.0
1788	1	1788	0.0
1791	1	1791	0.0
1794	1	1794	0.0
1797	1	1797	0.0
1800	1	1800	0.0
1803	1	1803	0.0
1806	1	1806	0.0
1809	1	1809	0.0
1812	1	1812	0.0
1815	1	1815	0.0
1818	1	1818	0.0
1821	1	1821	0.0
1824	1	1824	0.0
1827	1	1827	0.0
1830	1	1830	0.0
1833	1	1833	0.0
1836	1	1836	0.0
1839	1	1839	0.0
1842	1	1842	0.0
1845	1	1845	0.0
1848	1	1848	0.0
1851	1	1851	0.0
1854	1	1854	0.0
1857	1	1857	0.0
1860	1	1860	0.0
1863	1	1863	0.0
1866	1	1866	0.0
1869	1	1869	0.0
1872	1	1872	0.0
1875	1	1875	0.0
1878	1	1878	0.0
1881	1	1881	0.0
1884	1	1884	0.0
1887	1	1887	0.0
1890	1	1890	0.0
1893	1	1893	0.0
1896	1	1896	0.0
1899	1	1899	0.0
1902	1	1902	0.0
1905	1	1905	0.0
1908	1	1908	0.0
1911	1	1911	0.0
1914	1	1914	0.0
1917	1	1917	0.0
1920	1	1920	0.0
1923	1	1923	0.0
1926	1	1926	0.0
1929	1	1929	0.0
1932	1	1932	0.0
1935	1	1935	0.0
1938	1	1938	0.0
1941	1	1941	0.0
1944	1	1944	0.0
1947	1	1947	0.0
1950	1	1950	0.0
1953	1	1953	0.0
1956	1	1956	0.0
1959	1	1959	0.0
1962	1	1962	0.0
1965	1	1965	0.0
1968	1	1968	0.0
1971	1	1971	0.0
1974	1	1974	0.0
1977	1	1977	0.0
1980	1	1980	0.0
1983	1	1983	0.0
1986	1	1986	0.0
1989	1	1989	0.0
1992	1	1992	0.0
1995	1	1995	0.0
1998	1	1998	0.0
2001	1	2001	0.0
2004	1	2004	0.0
2007	1	2007	0.0
2010	1	2010	0.0
2013	1	2013	0.0
2016	1	2016	0.0
2019	1	2019	0.0
2022	1	2022	0.0
2025	1	2025	0.0
2028	1	2028	0.0
2031	1	2031	0.0
2034	1	2034	0.0
2037	1	2037	0.0
2040	1	2040	0.0
2043	1	2043	0.0
2046	1	2046	0.0
2049	1	2049	0.0
2052	1	2052	0.0
2055	1	2055	0.0
2058	1	2058	0.0
2061	1	2061	0.0
2064	1	2064	0.0
2067	1	2067	0.0
2070	1	2070	0.0
2073	1	2073	0.0
2076	1	2076	0.0
2079	1	2079	0.0
2082	1	2082	0.0
2085	1	2085	0.0
2088	1	2088	0.0
2091	1	2091	0.0
2094	1	2094	0.0
2097	1	2097	0.0
2100	1	2100	0.0
2103	1	2103	0.0
2106	1	2106	0.0
2109	1	2109	0.0
2112	1	2112	0.0
2115	1	2115	0.0
2118	1	2118	0.0
2121	1	2121	0.0
2124	1	2124	0.0
2127	1	2127	0.0
2130	1	2130	0.0
2133	1	2133	0.0
2136	1	2136	0.0
2139	1	2139	0.0
2142	1	2142	0.0
2145	1	2145	0.0
2148	1	2148	0.0
2151	1	2151	0.0
2154	1	2154	0.0
2157	1	2157	0.0
2160	1	2160	0.0
2163	1	2163	0.0
2166	1	2166	0.0
2169	1	2169	0.0
2172	1	2172	0.0
2175	1	2175	0.0
2178	1	2178	0.0
2181	1	2181	0.0
2184	1	2184	0.0
2187	1	2187	0.0
2190	1	2190	0.0
2193	1	2193	0.0
2196	1	2196	0.0
2199	1	2199	0.0
2202	1	2202	0.0
2205	1	2205	0.0
2208	1	2208	0.0
2211	1	2211	0.0
2214	1	2214	0.0
2217	1	2217	0.0
2220	1	2220	0.0
2223	1	2223	0.0
2226	1	2226	0.0
2229	1	2229	0.0
2232	1	2232	0.0
2235	1	2235	0.0
2238	1	2238	0.0
2241	1	2241	0.0
2244	1	2244	0.0
2247	1	2247	0.0
2250	1	2250	0.0
2253	1	2253	0.0
2256	1	2256	0.0
2259	1	2259	0.0
2262	1	2262	0.0
2265	1	2265	0.0
2268	1	2268	0.0
2271	1	2271	0.0
2274	1	2274	0.0
2277	1	2277	0.0
2280	1	2280	0.0
2283	1	2283	0.0
2286	1	2286	0.0
2289	1	2289	0.0
2292	1	2292	0.0
2295	1	2295	0.0
2298	1	2298	0.0
2301	1	2301	0.0
2304	1	2304	0.0
2307	1	2307	0.0
2310	1	2310	0.0
2313	1	2313	0.0
2316	1	2316	0.0
2319	1	2319	0.0
2322	1	2322	0.0
2325	1	2325	0.0
2328	1	2328	0.0
2331	1	2331	0.0
2334	1	2334	0.0
2337	1	2337	0.0
2340	1	2340	0.0
2343	1	2343	0.0
2346	1	2346	0.0
2349	1	2349	0.0
2352	1	2352	0.0
2355	1	2355	0.0
2358	1	2358	0.0
2361	1	2361	0.0
2364	1	2364	0.0
2367	1	2367	0.0
2370	1	2370	0.0
2373	1	2373	0.0
2376	1	2376	0.0
2379	1	2379	0.0
2382	1	2382	0.0
2385	1	2385	0.0
2388	1	2388	0.0
2391	1	2391	0.0
2394	1	2394	0.0
2397	1	2397	0.0
2400	1	2400	0.0
2403	1	2403	0.0
2406	1	2406	0.0
2409	1	2409	0.0
2412	1	2412	0.0
2415	1	2415	0.0
2418	1	2418	0.0
2421	1	2421	0.0
2424	1	2424	0.0
2427	1	2427	0.0
2430	1	2430	0.0
2433	1	2433	0.0
2436	1	2436	0.0
2439	1	2439	0.0
2442	1	2442	0.0
2445	1	2445	0.0
2448	1	2448	0.0
2451	1	2451	0.0
2454	1	2454	0.0
2457	1	2457	0.0
2460	1	2460	0.0
2463	1	2463	0.0
2466	1	2466	0.0
2469	1	2469	0.0
2472	1	2472	0.0
2475	1	2475	0.0
2478	1	2478	0.0
2481	1	2481	0.0
2484	1	2484	0.0
2487	1	2487	0.0
2490	1	2490	0.0
2493	1	2493	0.0
2496	1	2496	0.0
2499	1	2499	0.0
2502	1	2502	0.0
2505	1	2505	0.0
2508	1	2508	0.0
2511	1	2511	0.0
2514	1	2514	0.0
2517	1	2517	0.0
2520	1	2520	0.0
2523	1	2523	0.0
2526	1	2526	0.0
2529	1	2529	0.0
2532	1	2532	0.0
2535	1	2535	0.0
2538	1	2538	0.0
2541	1	2541	0.0
2544	1	2544	0.0
2547	1	2547	0.0
2550	1	2550	0.0
2553	1	2553	0.0
2556	1	2556	0.0
2559	1	2559	0.0
2562	1	2562	0.0
2565	1	2565	0.0
2568	1	2568	0.0
2571	1	2571	0.0
2574	1	2574	0.0
2577	1	2577	0.0
2580	1	2580	0.0
2583	1	2583	0.0
2586	1	2586	0.0
2589	1	2589	0.0
2592	1	2592	0.0
2595	1	2595	0.0
2598	1	2598	0.0
2601	1	2601	0.0
2604	1	2604	0.0
2607	1	2607	0.0
2610	1	2610	0.0
2613	1	2613	0.0
2616	1	2616	0.0
2619	1	2619	0.0
2622	1	2622	0.0
2625	1	2625	0.0
2628	1	2628	0.0
2631	1	2631	0.0
2634	1	2634	0.0
2637	1	2637	0.0
2640	1	2640	0.0
2643	1	2643	0.0
2646	1	2646	0.0
2649	1	2649	0.0
2652	1	2652	0.0
2655	1	2655	0.0
2658	1	2658	0.0
2661	1	2661	0.0
2664	1	2664	0.0
2667	1	2667	0.0
2670	1	2670	0.0
2673	1	2673	0.0
2676	1	2676	0.0
2679	1	2679	0.0
2682	1	2682	0.0
2685	1	2685	0.0
2688	1	2688	0.0
2691	1	2691	0.0
2694	1	2694	0.0
2697	1	2697	0.0
2700	1	2700	0.0
2703	1	2703	0.0
2706	1	2706	0.0
2709	1	2709	0.0
2712	1	2712	0.0
2715	1	2715	0.0
2718	1	2718	0.0
2721	1	2721	0.0
2724	1	2724	0.0
2727	1	2727	0.0
2730	1	2730	0.0
2733	1	2733	0.0
2736	1	2736	0.0
2739	1	2739	0.0
2742	1	2742	0.0
2745	1	2745	0.0
2748	1	2748	0.0
2751	1	2751	0.0
2754	1	2754	0.0
2757	1	2757	0.0
2760	1	2760	0.0
2763	1	2763	0.0
2766	1	2766	0.0
2769	1	2769	0.0
2772	1	2772	0.0
2775	1	2775	0.0
2778	1	2778	0.0
2781	1	2781	0.0
2784	1	2784	0.0
2787	1	2787	0.0
2790	1	2790	0.0
2793	1	2793	0.0
2796	1	2796	0.0
2799	1	2799	0.0
2802	1	2802	0.0
2805	1	2805	0.0
2808	1	2808	0.0
2811	1	2811	0.0
2814	1	2814	0.0
2817	1	2817	0.0
2820	1	2820	0.0
2823	1	2823	0.0
2826	1	2826	0.0
2829	1	2829	0.0
2832	1	2832	0.0
2835	1	2835	0.0
2838	1	2838	0.0
2841	1	2841	0.0
2844	1	2844	0.0
2847	1	2847	0.0
2850	1	2850	0.0
2853	1	2853	0.0
2856	1	2856	0.0
2859	1	2859	0.0
2862	1	2862	0.0
2865	1	2865	0.0
2868	1	2868	0.0
2871	1	2871	0.0
2874	1	2874	0.0
2877	1	2877	0.0
2880	1	2880	0.0
2883	1	2883	0.0
2886	1	2886	0.0
2889	1	2889	0.0
2892	1	2892	0.0
2895	1	2895	0.0
2898	1	2898	0.0
2901	1	2901	0.0
2904	1	2904	0.0
2907	1	2907	0.0
2910	1	2910	0.0
2913	1	2913	0.0
2916	1	2916	0.0
2919	1	2919	0.0
2922	1	2922	0.0
2925	1	2925	0.0
2928	1	2928	0.0
2931	1	2931	0.0
2934	1	2934	0.0
2937	1	2937	0.0
2940	1	2940	0.0
2943	1	2943	0.0
2946	1	2946	0.0
2949	1	2949	0.0
2952	1	2952	0.0
2955	1	2955	0.0
2958	1	2958	0.0
2961	1	2961	0.0
2964	1	2964	0.0
2967	1	2967	0.0
2970	1	2970	0.0
2973	1	2973	0.0
2976	1	2976	0.0
2979	1	2979	0.0
2982	1	2982	0.0
